pathway,pval,padj,log2err,ES,NES,size,analysis,ranked_features,Time,direction,leadingEdge_text
OXIDATIVE_PHOSPHORYLATION,4.22452202105927e-05,0.000159231983870696,0.17664908299824,-0.322227728388871,-1.70641125077023,186,PH_pass,14022,D1,negative mortality association,OXA1L;PDP1;NDUFB5;GLUD1;NDUFA9;LRPPRC;ATP5F1A;MRPS22;NDUFA5;PDK4;MDH1;MRPS30;OPA1;VDAC2;MRPL35;UQCRB;NNT;SLC25A20;TIMM9;ATP6V1G1;ATP5MC3;COX11;ACADSB;FH;DECR1;HCCS;ECHS1;ATP1B1;SDHD;UQCRC2;ATP5MC2;FDX1;SUCLA2;ATP5PO;SLC25A3;COX7C;NDUFS1;IDH1;NDUFS3;ATP5PB;MGST3;SLC25A5;NDUFB6;UQCRFS1;COX10;ACADM;ACAA2;PRDX3;NDUFA8;IMMT;MRPL34;NDUFA4;NDUFAB1;ABCB7;SLC25A6;TOMM22;SURF1;NDUFB2;TOMM70;MTRR;TIMM8B;MRPL15;AIFM1;IDH3B;SUCLG1;COX5B;HSD17B10;PDHX
P53_PATHWAY,0.00377590489376926,0.00840996999066788,0.136831791314999,0.322977841023479,1.50547525669146,173,PH_pass,14022,D1,positive mortality association,NDRG1;DDIT3;SLC7A11;ABHD4;HEXIM1;DDIT4;IER3;CCND3;ALOX15B;CDK5R1;ZBTB16;UPP1;RGS16;ACVR1B;HBEGF;PDGFA;FOXO3;RALGDS;GPX2;SDC1;PPP1R15A;F2R;APP;CD82;STOM;TOB1;GADD45A;PLK3;MXD1;ABCC5;CTSD;MKNK2;TGFB1;RXRA;CEBPA;PTPRE;TSPYL2;SLC3A2
PEROXISOME,0.432718827115692,0.495309624890257,0.0221405126265323,0.243531453163228,1.0133960339369,81,PH_pass,14022,D1,positive mortality association,ABCB9;YWHAH;ACSL1;CLN8;DHCR24;FIS1;ABCC5;TOP2A;PRDX5;CTBP1;LONP2;SIAH1;CADM1;HSD11B2;STS;ACAA1;CRAT;FADS1;ATXN1;MVP
PI3K_AKT_MTOR_SIGNALING,0.0127148672897792,0.0222835402808059,0.120674297088992,0.353153022776524,1.4979962688043,90,PH_pass,14022,D1,positive mortality association,DDIT3;SLC2A1;E2F1;MAP2K3;RALB;MKNK1;ARF1;AKT1S1;AP2M1;PLA2G12A;CFL1;MKNK2;SQSTM1;CXCR4;MAP2K6;RPS6KA1;CAB39;GRB2;CDK1;SLA;CDKN1B;ARHGDIA;RAF1;PDK1;GRK2;PTPN11;UBE2D3;PFN1;CDKN1A;PRKCB;PRKAR2A;TRIB3;NFKBIB;CDK2;CSNK2B;RIT1;PTEN
PROTEIN_SECRETION,0.0817733990147783,0.117849898580122,0.0903747338112327,-0.267787012441706,-1.25223897521828,87,PH_pass,14022,D1,negative mortality association,SNX2;M6PR;CTSC;DOP1A;VPS45;COG2;ZW10;BET1;RAB22A;COPB2;SCAMP1;TMX1;USO1;AP3B1;SCAMP3;ARFIP1;SEC24D;MON2;ARFGEF2;PPT1;GOSR2;TMED10;ADAM10;ABCA1;SEC31A;SCRN1;STX12
REACTIVE_OXYGEN_SPECIES_PATHWAY,3.58755412817451e-05,0.000146491793567126,0.17664908299824,0.540297379893061,2.02290809417902,47,PH_pass,14022,D1,positive mortality association,PRDX2;CDKN2D;PDLIM1;GCLM;OXSR1;MPO;G6PD;GSR;SBNO2;NQO1;MSRA;PFKP;LAMTOR5;GPX4;EGLN2;JUNB;SRXN1;FTL;GPX3;FES
SPERMATOGENESIS,0.302408036637613,0.389947205137974,0.0284413754423405,0.270969635606592,1.09573625552817,69,PH_pass,14022,D1,positive mortality association,HSPA1L;BRAF;PCSK1N;KIF2C;PGS1;CLVS1;BUB1;GFI1;MAST2;PIAS2;AGFG1;JAM3;NCAPH;GSTM3;CCNB2;CCNA1;CSNK2A2;CDK1;ACRBP;CHFR;PRKAR2A;AURKA;SHE;TALDO1;TTK;NEK2;HSPA4L;SLC2A5
TGF_BETA_SIGNALING,0.012733451589032,0.0222835402808059,0.120674297088992,0.417806344385983,1.56429378951465,47,PH_pass,14022,D1,positive mortality association,HIPK2;THBS1;FURIN;TGIF1;SPTBN1;PPP1R15A;SERPINE1;CDH1;SKI;RAB31;ID1;TGFB1;JUNB;SKIL;ID2;IFNGR2;PPM1A;SMAD1;UBE2D3
TNFA_SIGNALING_VIA_NFKB,1.52960082559848e-08,2.49834801514419e-07,0.232569324665012,0.44305958222353,2.05703925505784,169,PH_pass,14022,D1,positive mortality association,VEGFA;BCL6;ZC3H12A;KLF9;PER1;IRS2;AREG;MAFF;IER3;LDLR;ETS2;PLPP3;TRIB1;NFKBIA;TGIF1;PFKFB3;TNIP1;PNRC1;SDC4;MAP2K3;NFIL3;PLAU;HBEGF;PHLDA1;PTX3;KLF6;B4GALT5;DENND5A;TUBB2A;SLC2A3;PPP1R15A;GADD45B;CSF1;SERPINE1;TNFAIP3;INHBA;MARCKS;FOSL2;GADD45A;B4GALT1;MXD1;RCAN1;RELB;EFNA1;EHD1;BCL3;NFKB2;CFLAR;KDM6B;SQSTM1;RELA;BCL2A1;PTPRE;G0S2;JUNB;NFAT5;ID2;IFNGR2;FOSB;SERPINB2;TSC22D1;NINJ1;CCNL1;OLR1;SPSB1;BTG1;JUN;DUSP2;LAMB3;CDKN1A;NFKB1;EGR1;CEBPD;SOCS3;TIPARP;ZFP36;DUSP1;EIF1;CEBPB;STAT5A;PANX1;BTG3;DNAJB4
UNFOLDED_PROTEIN_RESPONSE,0.569811320754717,0.601226993865031,0.0173911171961058,0.217842793012441,0.947551322607019,106,PH_pass,14022,D1,positive mortality association,VEGFA;ERN1;DDIT4;ATF4;SLC7A5;WIPI1;TUBB2A;EXOSC4;PSAT1;SHC1;PDIA5;DNAJB9;ASNS
UV_RESPONSE_DN,0.00295487346922386,0.00689470476152234,0.136831791314999,0.361171151742163,1.58673583991531,113,PH_pass,14022,D1,positive mortality association,LDLR;PLPP3;VLDLR;IGF1R;TFPI;ITGB3;FHL2;LTBP1;PIAS3;PTGFR;MAP1B;SYNE1;GCNT1;MT1E;SLC7A1;KIT;CDC42BPA;PRKCA;SERPINE1;NFIB;APBB2;MGLL;PPARG;PRKCE;MAPK14;SRI;ID1;RXRA;PRKAR2B;ICA1;SCN8A
UV_RESPONSE_UP,0.0013679813719483,0.00372394929030371,0.144233372292081,0.368166617655249,1.63597466720957,122,PH_pass,14022,D1,positive mortality association,MAOA;FURIN;ALAS1;CCND3;NFKBIA;TUBA4A;CA2;KCNH2;CHKA;ARRB2;SLC6A8;ALDOA;TFRC;APOM;CCNE1;RET;CDC34;GRINA;ASNS;AGO2;PRKCD;SQSTM1;GGH;JUNB;FEN1;GRPEL1;PDAP1;GPX3;FOSB;HSPA13;BSG;WIZ;ACAA1;YKT6;BTG1;RXRB;AP2S1;UROD;DLG4;MARK2;ATP6V1C1;STARD3;NXF1;CDK2;BTG3;RAB27A;PRPF3;CYB5R1;ICAM1;DNAJA1;IL6ST;BMP2;ATP6V1F;CLTB;PPIF;IRF1;CDKN2B;FOS;DNAJB1;PRKACA;H2AX;SULT1A1;CREG1;CLCN2;LYN;MGAT1
WNT_BETA_CATENIN_SIGNALING,0.273148148148148,0.371784979423868,0.0432209656406866,-0.30658123581264,-1.12724767179889,30,PH_pass,14022,D1,negative mortality association,SKP2;LEF1;CUL1;HDAC2;PSEN2;AXIN2;PPARD;KAT2A;FZD1;PTCH1;MYC;NOTCH4;TP53
XENOBIOTIC_METABOLISM,0.014609958143414,0.0244840165153249,0.120674297088992,0.318245957277096,1.43631945079474,137,PH_pass,14022,D1,positive mortality association,GABARAPL1;SMOX;MAOA;TPST1;ALAS1;ETS2;RAP1GAP;CA2;ARG1;HES6;UPP1;DDAH2;ARG2;PINK1;PGD;SERPINE1;SLC6A6;MARCHF6;SLC1A5;VNN1;ABCC3;GSR;FAH;CDA;SLC22A1;NQO1;PROS1;LPIN2;ESR1;PTGR1;IL1R1;CES1;ID2;POR;ENTPD5;ASL;NINJ1;CSAD
ADIPOGENESIS,3.13455109688284e-05,0.000146916485242521,0.17664908299824,0.414258522557968,1.6767252755465,176,Primary,14541,D3,positive mortality association,PFKFB3;GADD45A;STOM;PGM1;SQOR;POR;DHCR7;PPARG;BCL6;RTN3;LPCAT3;ALDOA;CAVIN1;TKT;DHRS7B;ITGA7;GBE1;DHRS7;SDHC;TALDO1;ARAF;RETN;IFNGR1;GRPEL1;SULT1A1;PIM3;TOB1;ORM1;ACOX1;GPAT4;FAH;CAT;CD151;CCNG2;SUCLG1;CDKN2C;GPD2;PPM1B;STAT5A;PLIN2;UBC;UQCR10;SLC1A5;ADIPOR2;PPP1R15B;TST;SOD1;ARL4A;DGAT1;PRDX3;NABP1;UQCRC1;DLD;COX6A1;GHITM;MIGA2;BCKDHA;ELMOD3;GPX4;YWHAG;BCL2L13;UQCR11;CHUK;COX8A;CYC1;SLC25A10;ITSN1;ECH1;UBQLN1;RNF11;PREB;TANK;SORBS1;CMBL;SLC19A1;APLP2;RIOK3;COX7B;DNAJB9;NMT1;MGST3;CRAT;ABCB8;IDH3G;SLC25A1;UCK1;ACO2;ESRRA;RETSAT;SDHB;NDUFAB1;REEP5;RAB34
ALLOGRAFT_REJECTION,0.415831244778613,0.473854209166327,0.0177379118260413,0.256484924111645,1.03547664157462,169,Primary,14541,D3,positive mortality association,MMP9;NCF4;CCND3;IL18RAP;DEGS1;IL4R;FGR;BCL3;UBE2D1;GCNT1;SPI1;IFNGR2;HIF1A;LCP2;CAPG;LYN;CSF1;IRF7;ELF4;IL10;CCR1;TIMP1;TGFB1;IFNGR1;IL16;SRGN;PTPN6;IL18;WAS;JAK2;EIF4G3;FYB1;CSK;TLR1;NLRP3;HCLS1;CFP;ACHE;ABI1
ANDROGEN_RESPONSE,0.0523000787313013,0.0854234619277922,0.0653662929462658,0.361098484260232,1.35536556373208,86,Primary,14541,D3,positive mortality association,NDRG1;CCND3;SLC38A2;IDI1;GSR;MYL12A;UBE2J1;ACTN1;SRF;SELENOP;PTK2B;SAT1;CAMKK2;FKBP5;ACSL3;VAPA;PA2G4;H1-0;MERTK;HPGD;ELOVL5;ADRM1;PDLIM5;ARID5B;DHCR24;SEC24D;STEAP4;ELL2;ABCC4;RRP12;TMEM50A
ANGIOGENESIS,0.274886575927409,0.345370313344693,0.0283282910897541,0.395078987834706,1.15798748341859,22,Primary,14541,D3,positive mortality association,PGLYRP1;LRPAP1;JAG1;VEGFA;TIMP1;SPP1;S100A4;PDGFA;FGFR1;APP;FSTL1;THBD
APICAL_JUNCTION,0.0023551332691248,0.00589763986940079,0.136831791314999,0.390397137885895,1.53755789352425,131,Primary,14541,D3,positive mortality association,MMP9;MAPK14;CAP1;SKAP2;RAC2;SIRPA;ADAM9;VASP;ARPC2;COL17A1;LAMB3;ACTB;CNN2;PIK3CB;ACTG1;ACTN1;PFN1;TUBG1;PTEN;RSU1;ZYX;MADCAM1;MAP3K20;ADAM15;ALOX15B;GNAI2;FYB1;KCNH2;YWHAH;MYL12B;MPZL2;CDH1;NECTIN2;IKBKG;ICAM5;THBS3;MAPK13;PBX2;SHC1;CLDN15;AKT2;NF1;ITGA9;GTF2F1;NECTIN1;STX4;INPPL1;SYK;MYH10;FBN1
APICAL_SURFACE,0.528003089996138,0.574936697995794,0.0173049870197193,0.309021987191867,0.961700309341919,29,Primary,14541,D3,positive mortality association,FLOT2;LYN;PCSK9;EPHB4;ADIPOR2;SLC2A4;GSTM3;APP;PLAUR;B4GALT1;CRYBG1
APOPTOSIS,0.000762218464644702,0.00219698263338767,0.151273237061354,0.401900728782297,1.59235433803805,140,Primary,14541,D3,positive mortality association,GADD45A;GADD45B;CDKN1B;GSR;IER3;IFITM3;PPP2R5B;RNASEL;HMGB2;GSN;HGF;BMP2;CCNA1;CD44;TIMP2;BIK;DAP;RARA;TIMP1;IFNGR1;CLU;SAT1;CASP4;DDIT3;ANXA1;BCAP31;TSPO;IL18;BTG2;RHOB;H1-0;CTNNB1;TNFRSF12A;EMP1;BCL2L1;DPYD;ADD1;PSEN1;GPX1;SOD1;IGF2R;TNFSF10;LGALS3;RELA;IRF1;CFLAR;GNA15;NEDD9;HMOX1;CASP9;ETF1;SQSTM1;CTH;GPX4;DNAJC3;ROCK1;CREBBP;BAX;APP;BCL10;CAV1;DNAJA1;CASP1;PPT1;TAP1;ATF3;TOP2A;LMNA;BCL2L2
BILE_ACID_METABOLISM,0.18175598631699,0.247390092487014,0.033136616625146,0.325748757035735,1.20251785211713,75,Primary,14541,D3,positive mortality association,ACSL1;GCLM;PECR;IDI1;AQP9;HSD3B7;ATXN1;NEDD4;KLF1;PEX19;CAT;PRDX5;ABCA2;RXRA;SULT1B1;SOD1;FADS2
CHOLESTEROL_HOMEOSTASIS,3.77539697088191e-05,0.000154162042977678,0.17664908299824,0.519327583492888,1.88552068960104,67,Primary,14541,D3,positive mortality association,PLSCR1;STX5;NFIL3;DHCR7;PPARG;IDI1;PNRC1;S100A11;ACTG1;JAG1;FBXO6;CLU;FDFT1;TM7SF2;LDLR;ABCA2;ATF5;CTNNB1;NIBAN1;TNFRSF12A;ACSS2;ETHE1;MVK;FADS2;LGALS3;PDK3;TP53INP1;PLAUR;ECH1;CYP51A1;CPEB2;ALCAM;ATF3;TRIB3;SQLE;PCYT2;CD9;FABP5;LSS;FDPS;GUSB;SCD;ACAT2;ANXA5;CHKA;LPL;ANTXR2;HMGCR;NSDHL;TMEM97;SREBF2
COAGULATION,0.00500853392272047,0.0102257567588876,0.129006250027651,0.412051547356855,1.54882048481349,87,Primary,14541,D3,positive mortality association,MMP9;MMP8;FURIN;MSRB2;RABIF;PEF1;ADAM9;GNB2;WDR1;ARF4;GSN;SERPINB2;PLAU;SERPINA1;F12;KLF7;TIMP1;CLU;ANXA1;MAFF;F8;CTSB;PLEK;P2RY1;THBS1;SIRT2;MST1;LAMP2;C1R;CASP9;FBN1;ISCU;GP9;GP1BA;SERPINE1;CAPN5;RAC1;SPARC;SH2B2;THBD
COMPLEMENT,4.78457396882341e-06,4.68888248944695e-05,0.193509375041476,0.439376511053586,1.77384349442115,169,Primary,14541,D3,positive mortality association,PLSCR1;S100A9;S100A12;HSPA1A;PIM1;ITGAM;RHOG;CDK5R1;PIK3CG;CDA;MSRB1;F5;MMP8;CR1;CD55;GCA;CXCL1;RABIF;ADAM9;CTSD;GNB2;CA2;CD59;CEBPB;LCP2;LYN;PCSK9;PFN1;TIMP2;SERPINB2;IRF7;IRF2;SERPINA1;PRKCD;TIMP1;CLU;CASP4;EHD1;COL4A2;VCPIP1;GNAI2;GNG2;MAFF;F8;CTSB;GPD2;WAS;JAK2;PRSS36;FCER1G;PLEK;RAF1;PSEN1;LTF;PPP4C;PLA2G4A;LAMP2;C1R;LGALS3;IRF1;STX4;USP15;GMFB;CALM1;GRB2;CASP9
DNA_REPAIR,0.247479571261806,0.319118394521803,0.0261646745163845,0.282892062922648,1.1248904631748,144,Primary,14541,D3,positive mortality association,CDA;STX3;SUPT4H1;PNP;GMPR2;GTF2B;DCTN4;SDCBP;CANT1;GTF3C5;VPS37B;NT5C3A;TSG101;NME4;POLR2J;BCAM;BCAP31;EIF1B;TAF10;AGO4;TK2;POLD4;RBX1;ELL;VPS28;HCLS1;CMPK2;POLL;CETN2;TAF13;DAD1;MPC2;ADRM1;GTF2F1;RFC2;AK1;BRF2;TYMS;TAF12;GPX4;ARL6IP1;GUK1;POLR2G;DGUOK
E2F_TARGETS,0.984520123839009,0.984520123839009,0.079670326613859,-0.144563706476646,-0.802426409097604,200,Primary,14541,D3,negative mortality association,RAD1;SYNCRIP;RBBP7;PSIP1;MRE11;PMS2;NOP56;SMC1A;MLH1;NASP;TMPO;RFC1;LIG1;POLE;LUC7L3;CBX5
EPITHELIAL_MESENCHYMAL_TRANSITION,0.0163109873394323,0.0308139097121346,0.111722689770913,0.366659124292084,1.43016531254376,119,Primary,14541,D3,positive mortality association,GADD45A;GADD45B;BASP1;LOXL1;CXCL1;LGALS1;CD59;TGM2;QSOX1;CAPG;VIM;CD44;VEGFA;TIMP1;TGFB1;SAT1;TPM1;COL4A2;PLOD1;SERPINE2;SLC6A8;RHOB;SPP1;PCOLCE2;PTX3;TNFRSF12A;ANPEP;THBS1;AREG;TPM4;COLGALT1;SDC4;FBN2;ACTA2;COPA;INHBA;FBN1;CXCL8;EFEMP2;SERPINE1;COL7A1;ITGB5;PLAUR;FSTL1;SPARC;ID2;SDC1;SFRP4;PFN2
ESTROGEN_RESPONSE_EARLY,0.00282589247098319,0.0062940332308262,0.136831791314999,0.382009915289581,1.51810455877095,143,Primary,14541,D3,positive mortality association,SLC2A1;UGCG;FOXC1;DHCR7;DLC1;RAB31;KAZN;AFF1;TGM2;TTC39A;TIPARP;CANT1;SLC7A5;CD44;RARA;SLC24A3;SH3BP5;AMFR;CHPT1;IGF1R;ADD3;FDFT1;FOS;TOB1;MINDY1;FKBP5;TFF3;JAK2;BLVRB;ELF3;ALDH3B1;BAG1;NHERF1;FHL2;FLNB;SIAH2;NADSYN1;KDM4B;GAB2;GLA;AREG;CISH;TUBB2B;SVIL;ELOVL5;MAST4;INHBB;MICB
ESTROGEN_RESPONSE_LATE,0.00272041454635251,0.0062940332308262,0.136831791314999,0.384057614285109,1.52165886838863,140,Primary,14541,D3,positive mortality association,S100A9;FOXC1;DHCR7;RAB31;ATP2B4;AFF1;CA2;CCNA1;ST6GALNAC2;ZFP36;SLC7A5;CD44;IMPA2;SERPINA1;SLC24A3;GFUS;AMFR;CHPT1;ADD3;FDFT1;FOS;TOB1;STIL;FKBP5;TFF3;PTPN6;SNX10;JAK2;BLVRB;ALDH3B1;BAG1;NHERF1;CKB;FLNB;CDH1;SIAH2;GLA;BATF;LTF;AREG;TST;CISH
FATTY_ACID_METABOLISM,0.0163502378064388,0.0308139097121346,0.111722689770913,0.357438121335709,1.40775059951087,131,Primary,14541,D3,positive mortality association,ACSL1;CA4;IDI1;LDHA;LGALS1;ALDOA;GLUL;GABARAPL1;CA2;UROD;ACSL4;HSDL2;SDHC;KMT5A;ACAA1;VNN1;ACOX1;ALAD;SUCLG1;GPD2;EHHADH;MAOA;YWHAH;PRDX6;ACOT8;ADIPOR2;GCDH;G0S2;HPGD;HADHB;ACADVL;ELOVL5;DLD;CPOX;H2AZ1;DHCR24
G2M_CHECKPOINT,0.119166148102054,0.171739448735312,0.0400515076935877,0.294719827920658,1.20086831184125,191,Primary,14541,D3,positive mortality association,MAPK14;PRMT5;JPT1;CDKN1B;MARCKS;E2F3;BCL3;RAD23B;LBR;E2F2;TFDP1;LMNB1;HIF1A;PRC1;DR1;SLC7A5;E2F4;KMT5A;BIRC5;TPX2;BARD1;TGFB1;KPNB1;TLE3;AURKA;MAP3K20;UBE2C;STIL;TROAP;HIRA;CDKN2C;SAP30;ATF5;UBE2S;H2BC12;CDKN3;KIF15;CHMP1A;TACC3;AURKB;POLQ;MKI67;PTTG1;CKS2;CBX1;CENPA;CCNA2;SUV39H1;KIF4A;H2AZ1;NEK2;HMGB3;MEIS1;CDC25A;CDC20;PML;KIF2C;KIF11;RAD21;CDC45;CDK1;HMGA1;NUP50;RACGAP1;CUL3;TOP1;H2AX;EXO1;E2F1;NUP98
GLYCOLYSIS,0.0024071999466942,0.00589763986940079,0.136831791314999,0.36975433218355,1.49070933343625,166,Primary,14541,D3,positive mortality association,PYGL;TGFA;RRAGD;EXT1;LDHA;G6PD;IER3;PKM;ALDOA;HK2;ABCB6;NOL3;TXN;NDST3;CITED2;TPST1;QSOX1;IRS2;CD44;SLC16A3;BIK;SDHC;VEGFA;CHST2;TALDO1;VLDLR;GFUS;PGK1;AURKA;ENO1;PHKA2;PGM2;PAM;UGP2;TFF3;PLOD1;PKP2;GLRX;B4GALT4;ELF3;SAP30;MERTK;SOD1;RBCK1;PGAM1;B4GALT2;CENPA;CHPF2;DLD;PDK3;KIF20A;PFKP;AK4;DSC2;CTH;GALK1;IL13RA1;CDK1;ADORA2B;GYS1;SLC25A10;CAPN5;ME2;B4GALT1
HEDGEHOG_SIGNALING,0.614280015955325,0.654341756126325,0.0155703254673623,0.304002603888993,0.899505666304102,23,Primary,14541,D3,positive mortality association,CDK5R1;ETS2;VEGFA;VLDLR;TLE3;ACHE;NF1;PML;LDB1;TLE1;MYH9
HEME_METABOLISM,1.38318024440925e-20,6.77758319760532e-19,0.370542242539394,0.588074688746995,2.39455785289557,189,Primary,14541,D3,positive mortality association,NFE2;SLC2A1;GCLM;CCND3;ERMAP;PSMD9;FBXO9;NARF;DCAF11;MPP1;SLC22A4;ATP6V0A1;MAP2K3;SLC7A11;TMCC2;HTATIP2;SMOX;MBOAT2;PPP2R5B;E2F2;ABCB6;LRP10;KEL;CA2;UROD;RAP1GAP;GDE1;SDCBP;SLC25A37;FBXO34;RCL1;HDGF;HMBS;EPOR;RAD23A;BSG;CLIC2;GAPVD1;ADIPOR1;TFRC;DCAF10;RHCE;MARCHF2;RHAG;KLF1;UBAC1;YPEL5;TSPO2;BCAM;ANK1;PRDX2;ALAD;OSBP2;CAT;DMTN;HAGH;SLC66A2;EIF2AK1;XPO7;RBM38;RANBP10;EZH1;NR3C1;CTSB;CCDC28A;TAL1;SLC6A9;BTG2;SLC6A8;PICALM;H1-0;BLVRB;GLRX5;GATA1;RHD;GYPE;ATG4A;KHNYN;SPTB;ADD1;HTRA2;TRIM10;EPB42;RNF123;NUDT4;CDR2;SLC10A3;LMO2;SPTA1;FBXO7;LAMP2;GYPC;H4C3;ARHGEF12;ACKR1;PIGQ;MARCHF8;PDZK1IP1;LPIN2;CA1;USP15;CPOX
HYPOXIA,6.40449063155318e-11,1.04606680315369e-09,0.265953197614423,0.525570424443033,2.10325873307046,153,Primary,14541,D3,positive mortality association,SLC2A1;NDRG1;PFKFB3;PGM1;PIM1;SLC2A3;RRAGD;JMJD6;NFIL3;KLF6;CDKN1B;GAPDH;EXT1;LDHA;IER3;FOSL2;NDST2;TPST2;PLAC8;PNRC1;ALDOA;HK2;CAVIN1;ADM;CITED2;TGM2;PPP1R15A;IRS2;HK1;TIPARP;DUSP1;ZFP36;GBE1;RBPJ;WSB1;VEGFA;CHST2;VLDLR;KLF7;PGK1;NDST1;FOS;EFNA1;DDIT3;ENO1;SLC6A6;PGM2;PAM;UGP2;STBD1;PRDX5;CCNG2;NR3C1;MAFF;GLRX;IDS;SAP30;PLIN2;AMPD3;GCNT2;SIAH2;S100A4
IL2_STAT5_SIGNALING,1.13036925138836e-05,7.91258475971852e-05,0.188057309511404,0.426085896216508,1.72572026909424,177,Primary,14541,D3,positive mortality association,CST7;PLSCR1;NDRG1;GADD45B;PIM1;SLC2A3;DRC1;RRAGD;CCND3;IL1R2;CKAP4;NFIL3;IL4R;KLF6;MAPKAPK2;ST3GAL4;FURIN;GLIPR2;IFITM3;SELL;HK2;MXD1;SPRED2;IL18R1;GABARAPL1;PNP;CA2;TGM2;CAPG;SMPDL3A;BMP2;SCN9A;CSF1;ADAM19;CD44;IL10;IFNGR1;IGF1R;RGS16;PHLDA1;HIPK2;FAH;GALM;MAP3K8;DENND5A;MAFF;RHOB;SPP1;GSTO1;GATA1;PLIN2;EMP1;IL1RL1;BCL2L1;SLC1A5;NFKBIZ;DCPS;BATF;PLEC;CISH;ARL4A;IGF2R;TNFSF10
IL6_JAK_STAT3_SIGNALING,1.74451815677089e-05,9.49793218686376e-05,0.182442388419998,0.519568998631683,1.90829997661839,72,Primary,14541,D3,positive mortality association,PIM1;SOCS3;IL1R2;IL4R;TNFRSF1A;CXCL1;IFNGR2;ACVR1B;IL18R1;MYD88;CSF2RB;IFNAR1;CSF1;IL10RB;CD44;CCR1;CSF2RA;TGFB1;IFNGR1;IRF9;IL17RA;PTPN1;STAT3;CSF3R;MAP3K8;TNFRSF12A;PDGFC;LTBR;TLR2;IRF1;HMOX1;GRB2;IL1R1
INFLAMMATORY_RESPONSE,7.84232924089763e-06,6.4045688800664e-05,0.188057309511404,0.437545498829466,1.75623612749587,157,Primary,14541,D3,positive mortality association,OSM;RHOG;IL18RAP;KIF1B;PROK2;IL4R;KLF6;IFITM1;CD55;SELL;IFNGR2;ACVR1B;MXD1;GPR132;AQP9;IL18R1;ADM;FPR1;HIF1A;IFNAR1;CD82;NFKBIA;LCP2;CLEC5A;LYN;CSF1;IRF7;IL10;CHST2;FZD5;TIMP1;SRI;C5AR1;RGS16;PTPRE;EIF2AK2;BEST1;CSF3R;IL18;NAMPT;MEFV;BTG2;C3AR1;LDLR;FFAR2;TLR1;NLRP3;ABI1;RAF1;ADGRE1;NOD2;PSEN1;TNFAIP6;TNFSF10;RNF144B;PTAFR;TLR2;RELA;NMI;ADRM1;IRF1;GNA15;TAPBP;IL1R1;INHBA;CXCL8;NFKB1;CCRL2;KCNJ2;HBEGF;GP1BA;LY6E;SERPINE1;ADORA2B;ICAM1;SGMS2;PLAUR;ICAM4;CD48;PIK3R5;IL15RA
INTERFERON_ALPHA_RESPONSE,0.0017566188383078,0.00478190683761567,0.144233372292081,0.426134098905328,1.61857411708593,94,Primary,14541,D3,positive mortality association,PLSCR1;TRIM25;IL4R;IFITM1;SLC25A28;IFITM3;SELL;IFITM2;TRIM21;CSF1;GMPR;IRF7;IRF2;BATF2;IRF9;TRAFD1;TMEM140;EIF2AK2;ADAR;IFI35;TDRD7;PARP9;OGFR;CMPK2;NCOA7;IFI27;TRIM5;HELZ2;NMI;IRF1;OASL;MX1;CCRL2;RSAD2;PSMB8;LY6E;TRIM14;CMTR1;SP110;IFI44;CASP1;TAP1;MVB12A;RNF31;UBE2L6;SAMD9L;GBP2
INTERFERON_GAMMA_RESPONSE,0.00332542410840821,0.00708459918747836,0.136831791314999,0.357057819972775,1.45388948566264,189,Primary,14541,D3,positive mortality association,PLSCR1;UPP1;PIM1;SOCS3;EIF4E3;TRIM25;IL4R;SLC25A28;IFITM3;MVP;MYD88;PNP;IFITM2;FPR1;HIF1A;TMT1B;CSF2RB;NFKBIA;LCP2;TRIM21;IRF7;IRF2;SRI;BATF2;IRF9;FCGR1A;CASP4;TOR1B;TRAFD1;PTPN1;EIF2AK2;STAT3;ADAR;IFI35;PTPN6;NAMPT;JAK2;TDRD7;SECTM1;OGFR;NLRC5;CMPK2;PLA2G4A;IFI27;LATS2;PELI1;TNFAIP6;ARL4A;RBCK1;TNFSF10;MX2;C1R;HELZ2;NMI;MTHFD2;IRF1;ARID5B;TAPBP;ZNFX1;PFKP;OASL;MX1;NFKB1;ZBP1;SELP;PTGS2;VAMP5;RSAD2;PSMB8;PML
KRAS_SIGNALING_DN,0.434463276836158,0.483834103749358,0.0182554714417709,0.274885781975916,1.02599574993822,82,Primary,14541,D3,positive mortality association,PTGFR;ASB7;MAGIX;KLHDC8A;ENTPD7;CCNA1;SERPINB2;CHST2;GTF3C5;SKIL;SELENOP;BARD1;ZBTB16;SHOX2;MEFV;BTG2
KRAS_SIGNALING_UP,0.0886170212765958,0.131582849774339,0.0478750052522856,0.315863160000773,1.25379798684678,142,Primary,14541,D3,positive mortality association,MMP9;SPRY2;TRIB1;ARG1;CDADC1;GADD45G;LAT2;CA2;PPP1R15A;BMP2;GALNT3;LY96;PLAU;RETN;CSF2RA;TLR8;RGS16;LCP1;F2RL1;ALDH1A2;GLRX;PLEK2;CD37;ADAM8;C3AR1;SPP1;RBM4;FCER1G;EMP1;MPZL2;G0S2;BTBD3;LAPTM5;NIN;TOR1AIP2;AKT2;GYPC;MTMR10;ITGB2;VWA5A;INHBA;H2BC3;TMEM158;TFPI;PTGS2;YRDC;GPNMB;PSMB8;HBEGF
